ts,uid,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,datetime,label_technique,label_tactic,label_binary
"1,663,788,942.518",CvsrdSieaBTI7Xgg9,143.88.5.11,"44,184",143.88.5.12,119,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:fqwqxx799M5mR3+kW2PApvo0cc4=,"9/21/2022, 12:35:42 PM",T1587,Resource Development,1
"1,663,788,927.738",CHmRHo3Z4jrzfuKWt7,143.88.5.11,"44,183",143.88.5.12,"38,136",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:csp1eYgsNlrRj2MLPeIMMq9R53Y=,"9/21/2022, 12:35:27 PM",T1587,Resource Development,1
"1,663,788,940.375",CJ5npP2CtPurbw4OAj,143.88.5.11,"44,183",143.88.5.12,"28,726",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7gyqUDZy9sW27oS6C/8kMc1sjaQ=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,788,944.603",Cgchov2SqHaqkFaZwi,143.88.5.11,"44,183",143.88.5.12,"39,841",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ID1NMBGLDiE9/3C9WAZS5SiK8C0=,"9/21/2022, 12:35:44 PM",T1587,Resource Development,1
"1,663,787,657.366",CJExlUSjG9R4nSppl,143.88.5.11,"54,412",143.88.5.12,"56,210",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:aIgA/9CLZom8RO9F04vr+SFKWkI=,"9/21/2022, 12:14:17 PM",T1587,Resource Development,1
"1,663,787,646.767",CTR2Mi2SIGRzOEYXg3,143.88.5.11,"54,412",143.88.5.12,"63,990",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7SN8XW4gTn45AdyC7ldiYtGBGK0=,"9/21/2022, 12:14:06 PM",T1587,Resource Development,1
"1,663,787,632.196",CYkDHB2IhIYGZvFosd,143.88.5.11,"54,413",143.88.5.12,"37,613",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XxOAJd4x3haTmvuN1/iA13yr0b0=,"9/21/2022, 12:13:52 PM",T1587,Resource Development,1
"1,663,788,913.392",ClGOUD1E2UwVI47hXd,143.88.5.11,"44,183",143.88.5.12,"24,602",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:58RcEkKad18Wo6YoBPL1xwdlE9w=,"9/21/2022, 12:35:13 PM",T1587,Resource Development,1
"1,663,787,691.151",Cg0OiY2zCJ1g8XWKJj,143.88.5.11,"54,413",143.88.5.12,"65,394",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:q9rKzehSXacQ9qlZEzTe+BfWnPA=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,673.717",CXD42b3V1ACYsQAIr5,143.88.5.11,"54,412",143.88.5.12,"53,526",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:YNQbebnHxGB53BsDd5ALHNTJ278=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,787,673.066",C5eXje2K4EAWppcJYe,143.88.5.11,"54,412",143.88.5.12,"32,273",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:s4GlVWvJQ4nbn2ckoY3KHG36hak=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,787,627.681",CANEy5z812naOqWj2,143.88.5.11,"54,413",143.88.5.12,"4,541",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Qbwu3NjlyFZkKyMKTX+06mZCnmk=,"9/21/2022, 12:13:47 PM",T1587,Resource Development,1
"1,663,788,939.296",Ck1U5E4KM40Fa8FMEh,143.88.5.11,"44,184",143.88.5.12,"29,472",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6Z0oy2QxlpDXgay6hxewPifII3k=,"9/21/2022, 12:35:39 PM",T1587,Resource Development,1
"1,663,787,647.971",CzmTSQ6bibdoUnqC1,143.88.5.11,"54,413",143.88.5.12,"26,553",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:HyJREPjdnxZtUNiKPMtWYyEULeE=,"9/21/2022, 12:14:07 PM",T1587,Resource Development,1
"1,663,788,914.789",CvNSRn29pQ6zGRLQmj,143.88.5.11,"44,183",143.88.5.12,"45,605",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Srg9WypVv3bqaT3MI4HABz5Oodw=,"9/21/2022, 12:35:14 PM",T1587,Resource Development,1
"1,663,787,615.604",CBX2Cz3z18OsO2SSs7,143.88.5.11,"54,413",143.88.5.12,"21,601",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:mGS+KrNc1ULce5FqxKWL2P7/4RQ=,"9/21/2022, 12:13:35 PM",T1587,Resource Development,1
"1,663,788,886.487",CUURHz3vyxWXjO9zrc,143.88.5.11,"44,183",143.88.5.12,"38,684",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3fAUWO1hr+PNoY6/AYCKFF3/gfI=,"9/21/2022, 12:34:46 PM",T1587,Resource Development,1
"1,663,788,947.818",C8wdr92r6n0u89Wl52,143.88.5.11,"44,183",143.88.5.12,"56,281",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2qQ0Ve/lqzolIA4GMXh6/OFzdPo=,"9/21/2022, 12:35:47 PM",T1587,Resource Development,1
"1,663,788,888.487",CNFbL52UclopPvjWL4,143.88.5.11,"44,184",143.88.5.12,"16,327",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:apDHuYiMLj6Hx2EkZb+kCpCmEW8=,"9/21/2022, 12:34:48 PM",T1587,Resource Development,1
"1,663,787,669.493",C1WFgv3BIS15EqZqi,143.88.5.11,"54,413",143.88.5.12,"54,270",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Up0A6bL46U9wsF8XG+Hivhcmwvc=,"9/21/2022, 12:14:29 PM",T1587,Resource Development,1
"1,663,787,673.575",CIMgPs4eT4iYHQwtc4,143.88.5.11,"54,413",143.88.5.12,"18,795",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:PMcJlaWUaDwGWkMyL/wLeLpUdKc=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,787,691.724",Ctr78l2QM9rowZO9Vf,143.88.5.11,"54,412",143.88.5.12,"29,355",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:20Xq3O8bAeGGJCqIlr7W5rLRe7I=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,667.627",C2EZE83JONfMqnqvbc,143.88.5.11,"54,413",143.88.5.12,"35,261",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7SRrY5i4WPRYKPCNx35OOp1O4J0=,"9/21/2022, 12:14:27 PM",T1587,Resource Development,1
"1,663,788,925.19",CE8b2iSXPu3YoT5s8,143.88.5.11,"44,184",143.88.5.12,"23,788",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:phkMpojJYnpcZaOnzbF7h/y2lVg=,"9/21/2022, 12:35:25 PM",T1587,Resource Development,1
"1,663,788,907.426",CHi6A04YLzfj1AGx6,143.88.5.11,"44,184",143.88.5.12,"30,765",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:QeIhBJVawr/7GE/G2di/v2nJhwI=,"9/21/2022, 12:35:07 PM",T1587,Resource Development,1
"1,663,788,920.745",C62MMc4x69SDGlGUml,143.88.5.11,"44,184",143.88.5.12,"46,730",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:4DMiHacw+8mdvFFl8RbvZuuxz44=,"9/21/2022, 12:35:20 PM",T1587,Resource Development,1
"1,663,787,659.579",C7cDra3JdHMibyzdig,143.88.5.11,"54,413",143.88.5.12,"8,214",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:enlHEL8uibU1+48K1H8QwdR7Ym4=,"9/21/2022, 12:14:19 PM",T1587,Resource Development,1
"1,663,787,679.082",Cbrhro1MvFkCUn5X09,143.88.5.11,"54,413",143.88.5.12,"53,530",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:BozR0ZPP5SoyNA73q+NgTgV4jSI=,"9/21/2022, 12:14:39 PM",T1587,Resource Development,1
"1,663,788,901.329",CaHTFA2CZednRCLXZ9,143.88.5.11,"44,184",143.88.5.12,"59,720",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+nOAtvtTDu1njOU6OQd/cy2vdV0=,"9/21/2022, 12:35:01 PM",T1587,Resource Development,1
"1,663,787,671.101",CtQc4116OWxw78QyZ3,143.88.5.11,"54,413",143.88.5.12,"46,819",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+F32HdT2HWITlIfwhwfYlKSFkIM=,"9/21/2022, 12:14:31 PM",T1587,Resource Development,1
"1,663,787,663.611",ChzV0Q3eaohW6uVqu6,143.88.5.11,"54,413",143.88.5.12,"4,580",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:r3sILI75WmbboXc65ToVHFaMOYo=,"9/21/2022, 12:14:23 PM",T1587,Resource Development,1
"1,663,787,689.569",C8Q0hn4L6WDO6tTmxb,143.88.5.11,"54,413",143.88.5.12,"10,356",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:5gE+8F/N46NzWuZk4Lg3MfnYS4I=,"9/21/2022, 12:14:49 PM",T1587,Resource Development,1
"1,663,788,872.322",CpBY17YIsbZWj0LB2,143.88.5.11,"44,184",143.88.5.12,"62,217",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Wkjl+tLjGem15VBSp/T8kZRdL3c=,"9/21/2022, 12:34:32 PM",T1587,Resource Development,1
"1,663,788,906.189",CslJ8w1skewpxBZxO,143.88.5.11,"44,183",143.88.5.12,"55,990",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:WjxTzyPDoHLxeTFtpcx+MFw2xKs=,"9/21/2022, 12:35:06 PM",T1587,Resource Development,1
"1,663,787,692.363",CMhVJL13OMYacG1mI3,143.88.5.11,"54,413",143.88.5.12,"57,643",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:syjmAbgELvloVEWBqFZGlDnYAgY=,"9/21/2022, 12:14:52 PM",T1587,Resource Development,1
"1,663,787,694.249",Ct1POn2Vc6CataSA8j,143.88.5.11,"54,412",143.88.5.12,"49,128",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:jUXISqhgB5cE6wnxYN8+qXvbmJI=,"9/21/2022, 12:14:54 PM",T1587,Resource Development,1
"1,663,788,895.662",CBvQXh1LISXRhx90Ll,143.88.5.11,"44,184",143.88.5.12,"47,900",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/kY82817C9m+E93ezhL2tM7spDM=,"9/21/2022, 12:34:55 PM",T1587,Resource Development,1
"1,663,788,934.896",C0vsQFZ3JTM9oSQF,143.88.5.11,"44,184",143.88.5.12,"2,698",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:BypFOGLBpAMzAm/srBInkbQVuWE=,"9/21/2022, 12:35:34 PM",T1587,Resource Development,1
"1,663,788,919.013",CmlAA71vxfsuxFknh,143.88.5.11,"44,183",143.88.5.12,"4,210",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:AeCQmF9ClmIcATbZFikiR8Rgs0g=,"9/21/2022, 12:35:19 PM",T1587,Resource Development,1
"1,663,787,663.436",Ce486j4fxVzUYr5yrk,143.88.5.11,"54,413",143.88.5.12,"17,940",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Qw28yOU5Q9y/q38AP+VGmMKj7OY=,"9/21/2022, 12:14:23 PM",T1587,Resource Development,1
"1,663,788,947.938",C3TjVQ2bcjgVoKMt1h,143.88.5.11,"44,184",143.88.5.12,"44,202",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:RiTGVslIeZBDdZVnk3v0DZjD5i0=,"9/21/2022, 12:35:47 PM",T1587,Resource Development,1
"1,663,787,673.771",CmrOc13HUKyYYEJ7K3,143.88.5.11,"54,412",143.88.5.12,"30,288",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TZoARCgGYgiLOxk1vYUONVHfUeI=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,788,889.382",CmbeB63KqD2FqzmQXb,143.88.5.11,"44,184",143.88.5.12,"39,175",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:V3E4X/1Bdsd70zjBKXveObiZfhw=,"9/21/2022, 12:34:49 PM",T1587,Resource Development,1
"1,663,787,643.338",Cq0K0w24UIkbYbx3n9,143.88.5.11,"54,412",143.88.5.12,"9,630",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:brC2Erynrmmx2cJLJClTcvOf6wg=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,787,627.807",CPsjRF13l8K81wLiI5,143.88.5.11,"54,413",143.88.5.12,"46,584",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:lebe/wMLgBR3tCMX2dTK0EXEEQw=,"9/21/2022, 12:13:47 PM",T1587,Resource Development,1
"1,663,788,882.506",CKTsRD1aeGBKCEPo3c,143.88.5.11,"44,184",143.88.5.12,"48,269",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:bHlf1gPNpYMg/9mlBOc4sxlTOyc=,"9/21/2022, 12:34:42 PM",T1587,Resource Development,1
"1,663,787,671.487",CWa7p01gIASnE2MOIj,143.88.5.11,"54,413",143.88.5.12,"39,178",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:5hq0C8ytB7QFBBE14EyBqdnhjoI=,"9/21/2022, 12:14:31 PM",T1587,Resource Development,1
"1,663,788,945.363",CM6B7a3VkP6nH0Pfek,143.88.5.11,"44,183",143.88.5.12,"23,468",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/ATNDz/39h9gBD/DI3Zissv0PyI=,"9/21/2022, 12:35:45 PM",T1587,Resource Development,1
"1,663,787,661.437",CaAELp13UKc6okFYy6,143.88.5.11,"54,412",143.88.5.12,"52,531",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:X06BElYhoKyMQR462f6mpUc7ufo=,"9/21/2022, 12:14:21 PM",T1587,Resource Development,1
"1,663,787,655.011",CXZOWW2sPFxgs5gjQj,143.88.5.11,"54,412",143.88.5.12,"47,102",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qHK5cHnuR66scmyIxZ2Lq5lQrLY=,"9/21/2022, 12:14:15 PM",T1587,Resource Development,1
"1,663,787,645.269",CESjKA4BU0pUP099N,143.88.5.11,"54,412",143.88.5.12,"21,983",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ZwgKo8P8v/zAsQ3GYnP+ZE+v2NM=,"9/21/2022, 12:14:05 PM",T1587,Resource Development,1
"1,663,787,633.896",CPhYoIUYa6mbiaRJc,143.88.5.11,"54,413",143.88.5.12,"20,909",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:9T/hqaqN2ne5govV+Z0AHUJ5mqg=,"9/21/2022, 12:13:53 PM",T1587,Resource Development,1
"1,663,787,681.509",CnhLpM1lcdsoMK5l5b,143.88.5.11,"54,412",143.88.5.12,"44,619",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:gb2FACB5dP6VpR5FhdQopi2pNbA=,"9/21/2022, 12:14:41 PM",T1587,Resource Development,1
"1,663,787,691.393",CT2fNy1wWx5ACDKgWk,143.88.5.11,"54,412",143.88.5.12,"15,656",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3JR2KugCM5sLO+Hw2wRmfQKfvJc=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,652.463",C8e6r74Kcj0jtcpqh1,143.88.5.11,"54,413",143.88.5.12,"32,439",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:LbPf9NmTtykT05RHyp9gGUH43ao=,"9/21/2022, 12:14:12 PM",T1587,Resource Development,1
"1,663,787,646.617",CBr1VdmF0OuFc9ml,143.88.5.11,"54,413",143.88.5.12,"5,435",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TmBN/o0qj+mAsE++NSNHcPqdwZg=,"9/21/2022, 12:14:06 PM",T1587,Resource Development,1
"1,663,788,890.613",C5DjBo18AbtfS1hQEl,143.88.5.11,"44,184",143.88.5.12,"10,071",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:J4WqYwb/3x5So32xl59BqHgLWbA=,"9/21/2022, 12:34:50 PM",T1587,Resource Development,1
"1,663,787,676.902",C2md1U3Wxz1v0aZz1h,143.88.5.11,"54,413",143.88.5.12,"46,840",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:X9J2qkbNvM7JZgbYHawPsdgxk4U=,"9/21/2022, 12:14:36 PM",T1587,Resource Development,1
"1,663,788,939.047",CjtEZN2KjuL5FEaap2,143.88.5.11,"44,184",143.88.5.12,"49,923",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:c4jQEqD3mL94ABPQxDpNyg8Zb1g=,"9/21/2022, 12:35:39 PM",T1587,Resource Development,1
"1,663,787,618.322",C1bta04MBwB6BVFSm9,143.88.5.11,"54,412",143.88.5.12,"54,610",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7/nL7SiF6ZYSk+4BMwYozNu7Tn4=,"9/21/2022, 12:13:38 PM",T1587,Resource Development,1
"1,663,788,924.886",CBHPPe3NYDFqZdNDDk,143.88.5.11,"44,184",143.88.5.12,"10,313",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:SLqLM4y0cf6YjdYRqps9ygfhaIY=,"9/21/2022, 12:35:24 PM",T1587,Resource Development,1
"1,663,787,686.928",CK6PpKUB6sreZdnY,143.88.5.11,"54,413",143.88.5.12,"43,739",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:MQg//7jb2wtTTWMQqxzBgQfWYPU=,"9/21/2022, 12:14:46 PM",T1587,Resource Development,1
"1,663,788,933.084",CoAtJd38eliKOrpm54,143.88.5.11,"44,184",143.88.5.12,"14,716",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:1PBkf+pJp46ApGYawOLdhPJ+tCg=,"9/21/2022, 12:35:33 PM",T1587,Resource Development,1
"1,663,787,621.443",CtMzJZ2cnWn4TDjDld,143.88.5.11,"54,412",143.88.5.12,"59,450",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:BlX08+F+nK5mqxK/h04NBKYWhJ0=,"9/21/2022, 12:13:41 PM",T1587,Resource Development,1
"1,663,788,903.757",ChNLLM4kW0O7Pgqu1,143.88.5.11,"44,184",143.88.5.12,"21,810",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:O4MOqruHxhW65sC/6B9P75O8SLg=,"9/21/2022, 12:35:03 PM",T1587,Resource Development,1
"1,663,788,936.378",CcAwWh4LTPzRRm00mj,143.88.5.11,"44,184",143.88.5.12,"65,280",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hxrLhM6wSRFyUZWBjNqA1TreiLI=,"9/21/2022, 12:35:36 PM",T1587,Resource Development,1
"1,663,787,686.528",CGwrRf2MTzO6nEqTRf,143.88.5.11,"54,413",143.88.5.12,"41,478",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:gLV2LgB7wDPTmVnvGjJhWiG100s=,"9/21/2022, 12:14:46 PM",T1587,Resource Development,1
"1,663,788,879.225",CRUJvC2GMdO5jlKSW8,143.88.5.11,"44,184",143.88.5.12,"13,587",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3TFbUPVphqpLVozZoCIxCzaI06s=,"9/21/2022, 12:34:39 PM",T1587,Resource Development,1
"1,663,787,643.042",C4qeS04h8bEFvOuVuj,143.88.5.11,"54,412",143.88.5.12,"64,407",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2yIx9aum4KMoRV4o0kEdrNuumYA=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,788,877.721",CxBwmC30ahGEPfUUPg,143.88.5.11,"44,183",143.88.5.12,"20,569",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:lXcQ5Z2Sk+iDdRUw6SlDks1AWhw=,"9/21/2022, 12:34:37 PM",T1587,Resource Development,1
"1,663,787,658.43",CWggbI1uZvmhS1ZSdh,143.88.5.11,"54,412",143.88.5.12,"33,344",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qCuNy26TxggjfoeRyIukfYj9lDA=,"9/21/2022, 12:14:18 PM",T1587,Resource Development,1
"1,663,787,628.91",CwakJw2PbRYdmfOrn2,143.88.5.11,"54,413",143.88.5.12,"40,848",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3Eik8KsMf/0jBYGXqgoPhA+1Fx8=,"9/21/2022, 12:13:48 PM",T1587,Resource Development,1
"1,663,788,918.859",CLDqA9bb3O8RYE0U8,143.88.5.11,"44,184",143.88.5.12,"62,090",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:PaMN1Hd2L6G/uAjbPwD6EqDv41Q=,"9/21/2022, 12:35:18 PM",T1587,Resource Development,1
"1,663,788,927.642",C9FJls3lfZiKXDbCGe,143.88.5.11,"44,184",143.88.5.12,"59,985",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3Si5e2x8iTnI2k3avkRxSmzF8oA=,"9/21/2022, 12:35:27 PM",T1587,Resource Development,1
"1,663,787,624.977",CfuMMa1j89J1cc8KD4,143.88.5.11,"54,412",143.88.5.12,"44,269",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:s86SAFo2pBxkl92b4maivnuB4dU=,"9/21/2022, 12:13:44 PM",T1587,Resource Development,1
"1,663,788,947.295",CcsX6h4cEEJ1qd46u7,143.88.5.11,"44,184",143.88.5.12,"50,980",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:CqaoLnfttyaRFg/Ru0Cp0nbXa4g=,"9/21/2022, 12:35:47 PM",T1587,Resource Development,1
"1,663,788,942.641",CnvHA23Fd2TDBmxqMg,143.88.5.11,"44,183",143.88.5.12,"11,758",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:eFou04hP+LC0+wmSc+SiEWlGUls=,"9/21/2022, 12:35:42 PM",T1587,Resource Development,1
"1,663,787,643.469",CRjcUM3B5bDbriEtc6,143.88.5.11,"54,412",143.88.5.12,"61,718",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ehQ3UcLfwrvdJV7XrUamw0+S398=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,787,616.433",CuM2PS26UpwMZn9Tyl,143.88.5.11,"54,413",143.88.5.12,"8,137",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:QB2MaJTy6J4id5ilGfX3Jj9AQ1A=,"9/21/2022, 12:13:36 PM",T1587,Resource Development,1
"1,663,788,876.97",CmRHiv25GHnjD9bdmg,143.88.5.11,"44,183",143.88.5.12,"18,365",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6SxykGNg87DRUYRXiSqLwnuvKAA=,"9/21/2022, 12:34:36 PM",T1587,Resource Development,1
"1,663,787,664.126",CqiB2W2BCsOgAR6Qc3,143.88.5.11,"54,413",143.88.5.12,"63,947",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3qcvFZ7hjbfABJ+a+MMFeQJ1Tvo=,"9/21/2022, 12:14:24 PM",T1587,Resource Development,1
"1,663,787,668.502",CgWJgD1OPco2GbtLf4,143.88.5.11,"54,413",143.88.5.12,"52,925",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qDSILffhDtGXyDOGlsvjmHDU87c=,"9/21/2022, 12:14:28 PM",T1587,Resource Development,1
"1,663,787,634.122",CqYfQo3KND89Ue6oJ2,143.88.5.11,"54,412",143.88.5.12,"38,001",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Afcu4cWGp5P0vLngZtlFvovYCiY=,"9/21/2022, 12:13:54 PM",T1587,Resource Development,1
"1,663,787,610.779",CXYs941CSerBbLINti,143.88.5.11,"54,412",143.88.5.12,"53,853",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Uz1Tse6cWtDofapTKoacU7tDrIM=,"9/21/2022, 12:13:30 PM",T1587,Resource Development,1
"1,663,788,920.018",CQM6Ng271LS5ZafH19,143.88.5.11,"44,184",143.88.5.12,"22,680",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:vTq+gLoq4N7r4klQZN1IBBUX73M=,"9/21/2022, 12:35:20 PM",T1587,Resource Development,1
"1,663,787,669.963",CvxPns2nL6SqNuUOnf,143.88.5.11,"54,413",143.88.5.12,"59,884",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hw9qkP91khNouDMjjXaC3lsG19M=,"9/21/2022, 12:14:29 PM",T1587,Resource Development,1
"1,663,788,910.521",Cu9oWNnzSHwWvpgeb,143.88.5.11,"44,184",143.88.5.12,"30,987",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:mjG4oI2jWTf2CVlqiuKdcvh179I=,"9/21/2022, 12:35:10 PM",T1587,Resource Development,1
"1,663,788,900.03",CcxL6K1YlAnGElfK4b,143.88.5.11,"44,184",143.88.5.12,"62,070",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:lPdej6h0KZOxOIg0UEZbRRbrVio=,"9/21/2022, 12:35:00 PM",T1587,Resource Development,1
"1,663,788,866.817",CUNmSw1SumSxJbnQ5a,143.88.5.11,"44,183",143.88.5.12,"5,553",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:f1i7eQ6vYAsqsCOKznrdmfG5sho=,"9/21/2022, 12:34:26 PM",T1587,Resource Development,1
"1,663,787,670.2",C4GK5j4MrbUB5vooI8,143.88.5.11,"54,412",143.88.5.12,"47,559",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:KgW3zDnhKMia4jmxXY5Ye3gtlio=,"9/21/2022, 12:14:30 PM",T1587,Resource Development,1
"1,663,788,935.958",Cipv424aykMcEy1rdd,143.88.5.11,"44,183",143.88.5.12,"58,198",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Ni+3zp2toIJXuSPqzWnk9njAXJ0=,"9/21/2022, 12:35:35 PM",T1587,Resource Development,1
"1,663,787,691.067",CYSyY62CF1Mxzat0l6,143.88.5.11,"54,413",143.88.5.12,"45,402",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GR+9QNgHU3hhCa4Toaj2qL2iZtM=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,683.975",C64fU23WpOT1PVnNJd,143.88.5.11,"54,413",143.88.5.12,"10,150",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:bOxaS2pM/T0Qcz5tEyqMMcp+29o=,"9/21/2022, 12:14:43 PM",T1587,Resource Development,1
"1,663,788,917.932",COKl8r2ywxPYwqtWeg,143.88.5.11,"44,184",143.88.5.12,"19,551",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XAfQQr8AQ4ceiaoMRdjsB4WqUUo=,"9/21/2022, 12:35:17 PM",T1587,Resource Development,1
"1,663,788,874.448",CWNJJ2rHrDKaFzL48,143.88.5.11,"44,184",143.88.5.12,"47,227",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Rij/1vGN/coze5zr6e7Pry3Npa4=,"9/21/2022, 12:34:34 PM",T1587,Resource Development,1
