rootIP,srcIP,dstIP,count,dur,bytes,hops,tactic,nCount,nDur,nBytes,portCount,end
143.88.4.15,143.88.4.15,143.88.9.13,29,17931.578887701035,76041.0,1,Defense Evasion,4.164178074531649E-6,0.005172532382463147,2.8645184287097968E-8,7
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:503:ba3e::2:30,2820,0.0,0.0,3,none,4.1924349971802566E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:500:200::b,2834,0.0,0.0,3,none,4.213255887552915E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:500:1::53,2835,0.0,0.0,3,none,4.2147430940081044E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:500:2f::f,2832,0.0,0.0,3,none,4.2102814746425353E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:503:c27::2:30,2852,0.0,0.0,3,none,4.2400256037463324E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,2001:500:9f::42,2855,0.0,0.0,3,none,4.244487223111902E-4,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,ff02::2,2,0.0,0.0,3,none,1.4872064551898747E-7,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:f1c3,ff02::16,2,1.471858024597168,80.0,3,none,1.4872064551898747E-7,4.2457127407999063E-7,3.01365676801704E-11,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:da15,fe80::250:56ff:fe9e:3371,2,0.0,0.0,2,none,1.4872064551898747E-7,0.0,0.0,1,N
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:3371,ff02::2,2,0.0,0.0,3,none,1.4872064551898747E-7,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:3371,ff02::1:2,2,28.024317741394043,440.0,3,none,1.4872064551898747E-7,8.08387771771846E-6,1.657511222409372E-10,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:3371,ff02::16,2,36.60796785354614,440.0,3,none,1.4872064551898747E-7,1.0559912228839664E-5,1.657511222409372E-10,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:da15,ff02::1:ff9e:3371,1,0.0,0.0,2,none,0.0,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:da15,ff02::1,2,3460820.4092760086,2.200848E7,2,none,1.4872064551898747E-7,0.9983061585919601,8.290750588220958E-6,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:da15,ff02::16,2,126.36873388290405,280.0,2,none,1.4872064551898747E-7,3.645224841793011E-5,1.054779868805964E-10,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:da15,ff02::1:ff9e:ef90,2,0.0,0.0,2,none,1.4872064551898747E-7,0.0,0.0,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:ef90,ff02::16,2,3460821.264055729,1.840552E7,1,none,1.4872064551898747E-7,0.9983064051612005,6.933489989609124E-6,1
fe80::250:56ff:fe9e:ef90,fe80::250:56ff:fe9e:ef90,ff02::1:2,1,32.92337203025818,396.0,1,none,0.0,9.497055949891608E-6,1.4917601001684347E-10,1
fe80::250:56ff:fe9e:39e5,fe80::250:56ff:fe9e:39e5,ff02::fb,564,169.13278818130493,9606.0,1,none,8.372972342718994E-5,4.8787941613112554E-5,3.618648364196461E-9,1
fe80::250:56ff:fe9e:39e5,fe80::250:56ff:fe9e:39e5,ff02::16,4,2.224006175994873,560.0,1,none,4.461619365569624E-7,6.415354741584823E-7,2.109559737611928E-10,1
fe80::250:56ff:fe9e:39e5,fe80::250:56ff:fe9e:39e5,ff02::2,3,24.044852018356323,72.0,1,none,2.9744129103797494E-7,6.935963446129532E-6,2.712291091215336E-11,1
fe80::250:56ff:fe9e:9068,fe80::250:56ff:fe9e:9068,ff02::fb,570,91.65059638023376,9773.0,1,none,8.462204730030387E-5,2.6437475507188737E-5,3.6815584492288164E-9,1
fe80::250:56ff:fe9e:9068,fe80::250:56ff:fe9e:9068,ff02::16,4,3.7039856910705566,600.0,1,none,4.461619365569624E-7,1.0684494684616652E-6,2.26024257601278E-10,1
fe80::250:56ff:fe9e:9068,fe80::250:56ff:fe9e:9068,ff02::2,4,32.060945987701416,96.0,1,none,4.461619365569624E-7,9.248281056138996E-6,3.616388121620448E-11,1
fe80::250:56ff:fe9e:2515,fe80::250:56ff:fe9e:2515,ff02::2,611,737.678680896759,80.0,1,none,9.071959376658235E-5,2.1279034538382367E-4,3.01365676801704E-11,1
fe80::250:56ff:fe9e:2515,fe80::250:56ff:fe9e:2515,ff02::16,10,6.975976467132568,720.0,1,none,1.3384858096708872E-6,2.0122859454553166E-6,2.712291091215336E-10,1
fe80::250:56ff:fe9e:15ad,fe80::250:56ff:fe9e:15ad,ff02::2,512,256.1804575920105,160.0,1,none,7.599624986020259E-5,7.389765959526106E-5,6.02731353603408E-11,1
fe80::250:56ff:fe9e:15ad,fe80::250:56ff:fe9e:15ad,ff02::16,4,2.126270294189453,160.0,1,none,4.461619365569624E-7,6.13342640904191E-7,6.02731353603408E-11,1
143.88.1.51,143.88.1.51,143.88.1.1,313301,1562682.4170014858,5.6513394E7,1,none,0.04659417824109877,0.45077042328882555,2.1288996538964196E-5,2
143.88.1.53,143.88.1.53,143.88.1.1,85317,40.49391961097717,1.8392063E7,1,none,0.012688250593097933,1.1680851518563224E-5,6.928420642218223E-6,2
143.88.1.53,143.88.1.53,224.0.0.252,1733,168.669331073761,138640.0,1,none,2.575841580388863E-4,4.865425305664651E-5,5.2226671789735304E-8,1
143.88.1.53,143.88.1.53,224.0.0.251,1729,0.0,0.0,1,none,2.5698927545681036E-4,0.0,0.0,1
fe80::70d8:2461:35d9:c9ea,fe80::70d8:2461:35d9:c9ea,ff02::1:2,7610,479699.7271165848,5432928.0,1,none,0.0011316153917539757,0.1383738926677073,2.04662252966866E-6,1
fe80::70d8:2461:35d9:c9ea,fe80::70d8:2461:35d9:c9ea,ff02::1:3,1923,188.24832153320312,151272.0,1,none,2.858410806874939E-4,5.430199678304324E-5,5.698523582643421E-8,1
fe80::70d8:2461:35d9:c9ea,fe80::70d8:2461:35d9:c9ea,ff02::16,1013,5629.459628105164,185680.0,1,none,1.505052932652153E-4,0.0016238705138293666,6.99469735856755E-8,1
fe80::70d8:2461:35d9:c9ea,fe80::70d8:2461:35d9:c9ea,ff02::2,4,32.06306791305542,96.0,1,none,4.461619365569624E-7,9.248893145441088E-6,3.616388121620448E-11,1
fe80::cc00:7eec:36b8:5325,fe80::cc00:7eec:36b8:5325,ff02::1:2,7635,481277.31118655205,5450778.0,1,none,0.0011353334078919503,0.1388289616127828,2.053346751332298E-6,1
fe80::cc00:7eec:36b8:5325,fe80::cc00:7eec:36b8:5325,ff02::1:3,1932,188.95847010612488,152024.0,1,none,2.871795664971648E-4,5.4506845810159144E-5,5.726851956262781E-8,1
fe80::cc00:7eec:36b8:5325,fe80::cc00:7eec:36b8:5325,ff02::16,1015,5645.13511300087,186360.0,1,none,1.508027345562533E-4,0.0016283922547057077,7.020313441095694E-8,1
fe80::cc00:7eec:36b8:5325,fe80::cc00:7eec:36b8:5325,ff02::2,4,32.062809467315674,96.0,1,none,4.461619365569624E-7,9.248818594339574E-6,3.616388121620448E-11,1
143.88.0.2,143.88.0.2,192.5.5.241,3404,0.0,0.0,1,none,5.060963567011143E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,192.36.148.17,3410,0.0,0.0,1,none,5.069886805742283E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,199.7.83.42,3424,0.0,0.0,1,none,5.09070769611494E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,198.41.0.4,3410,0.0,0.0,1,none,5.069886805742283E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,193.0.14.129,3405,0.0,0.0,1,none,5.062450773466333E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,202.12.27.33,3395,0.0,0.0,1,none,5.047578708914435E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,192.112.36.4,3426,0.0,0.0,1,none,5.09368210902532E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,192.58.128.30,3425,0.0,0.0,1,none,5.09219490257013E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,192.33.4.12,3420,0.0,0.0,1,none,5.084758870294181E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,199.7.91.13,3395,0.0,0.0,1,none,5.047578708914435E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,198.97.190.53,3405,0.0,0.0,1,none,5.062450773466333E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,199.9.14.201,3383,0.0,0.0,1,none,5.029732231452156E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,192.203.230.10,3389,0.0,0.0,1,none,5.038655470183295E-4,0.0,0.0,1
143.88.0.2,143.88.0.2,143.88.255.10,2,3246063.488517761,3.6355312E8,1,none,1.4872064551898747E-7,0.9363575073361574,1.369530400777139E-4,1,N
143.88.1.52,143.88.1.52,224.0.0.252,1731,168.465167760849,138480.0,1,none,2.572867167478483E-4,4.859536023109212E-5,5.216639865437496E-8,1
143.88.1.52,143.88.1.52,143.88.1.1,1858,2.3914287090301514,453004.0,1,none,2.761742387287597E-4,6.898300766082953E-7,1.7064982131734888E-7,2
143.88.1.50,143.88.1.50,143.88.1.255,23129,172989.97717046738,1.3067634E7,1,none,0.003439611089563142,0.0499005840121267,4.922670455758698E-6,2
143.88.1.50,143.88.1.50,224.0.0.251,873,0.0,0.0,1,none,1.2968440289255707E-4,0.0,0.0,1
143.88.1.50,143.88.1.50,143.88.1.1,5085,20499.74306511879,992676.0,1,none,7.560957618185322E-4,0.005913343465210934,3.739480932310104E-7,2
143.88.1.50,143.88.1.50,143.88.255.10,2,3246063.4887456894,1.8177656E8,1,none,1.4872064551898747E-7,0.9363575074019055,6.847652003885695E-5,1,N
fe80::250:56ff:fe9e:fbdc,fe80::250:56ff:fe9e:fbdc,ff02::fb,942,75.88826656341553,9124.0,1,none,1.399461274333672E-4,2.1890683397516927E-5,3.437075543923434E-9,1
fe80::250:56ff:fe9e:fbdc,fe80::250:56ff:fe9e:fbdc,ff02::16,4,2.1198582649230957,560.0,1,none,4.461619365569624E-7,6.114930308266152E-7,2.109559737611928E-10,1
fe80::250:56ff:fe9e:fbdc,fe80::250:56ff:fe9e:fbdc,ff02::2,4,32.06118583679199,96.0,1,none,4.461619365569624E-7,9.248350242862357E-6,3.616388121620448E-11,1
fe80::250:56ff:fe9e:8afe,fe80::250:56ff:fe9e:8afe,ff02::fb,933,57.139728307724,7332.0,1,none,1.3860764162369632E-4,1.648249141070149E-5,2.7620164278876172E-9,1
fe80::250:56ff:fe9e:8afe,fe80::250:56ff:fe9e:8afe,ff02::16,4,2.9439163208007812,560.0,1,none,4.461619365569624E-7,8.49200318386246E-7,2.109559737611928E-10,1
fe80::250:56ff:fe9e:8afe,fe80::250:56ff:fe9e:8afe,ff02::2,4,32.05118179321289,96.0,1,none,4.461619365569624E-7,9.245464482512276E-6,3.616388121620448E-11,1
fe80::250:56ff:fe9e:2553,fe80::250:56ff:fe9e:2553,ff02::2,893,248.62563800811768,160.0,1,none,1.326588158029368E-4,7.171840091502544E-5,6.02731353603408E-11,1
fe80::250:56ff:fe9e:2553,fe80::250:56ff:fe9e:2553,ff02::16,4,1.3439083099365234,160.0,1,none,4.461619365569624E-7,3.876629769047186E-7,6.02731353603408E-11,1
169.254.201.234,169.254.201.234,224.0.0.251,66,16.118080139160156,1192.0,1,none,9.666841958734185E-6,4.649411632130451E-6,4.4903485843453896E-10,1
169.254.201.234,169.254.201.234,224.0.0.252,183,18.535680294036865,12132.0,1,none,2.7067157484455717E-5,5.346791108152205E-6,4.570210488697841E-9,1
169.254.201.234,169.254.201.234,169.254.255.255,10,204.49522733688354,14664.0,1,none,1.3384858096708872E-6,5.898856938831479E-5,5.5240328557752345E-9,1
169.254.83.37,169.254.83.37,224.0.0.252,179,18.108606100082397,11894.0,1,none,2.6472274902379767E-5,5.223597544898331E-6,4.480554199849334E-9,1
169.254.83.37,169.254.83.37,169.254.255.255,10,198.33784246444702,14664.0,1,none,1.3384858096708872E-6,5.721241387833839E-5,5.5240328557752345E-9,1
0.0.0.0,0.0.0.0,255.255.255.255,1743,3466692.4364738464,1.2168297E8,1,none,2.590713644940762E-4,1.0,4.58388382616143E-5,1
::,::,ff02::1:ff9e:3371,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
::,::,ff02::16,42,145.96352910995483,4080.0,1,none,6.097546466278486E-6,4.210455117801623E-5,1.5369649516886904E-9,1
::,::,ff02::1:ff01:1,6,0.0,0.0,1,none,7.436032275949373E-7,0.0,0.0,1
::,::,ff02::1:ff9e:5457,2,13.620025634765625,192.0,1,none,1.4872064551898747E-7,3.92882434318842E-6,7.232776243240896E-11,1
::,::,ff02::1:ff9e:da15,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
::,::,ff02::1:ff9e:3924,5,0.0,0.0,1,none,5.948825820759499E-7,0.0,0.0,1
::,::,ff02::1:ff9e:5ad4,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:2515,9,0.0,0.0,1,none,1.1897651641518998E-6,0.0,0.0,1
::,::,ff02::1:ff9e:15ad,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:9068,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:39e5,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ffac:131b,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff7c:a35b,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:8afe,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:fbdc,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:2553,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ffd9:c9ea,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ffb8:5325,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:ef90,2,11.64802360534668,96.0,1,none,1.4872064551898747E-7,3.3599818324796334E-6,3.616388121620448E-11,1
::,::,ff02::1:ffa4:b49b,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
::,::,ff02::1:ff9e:f3ab,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
::,::,ff02::1:ff9e:2bcf,4,0.0,0.0,1,none,4.461619365569624E-7,0.0,0.0,1
::,::,ff02::1:ff9e:f1c3,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
143.88.255.51,143.88.255.51,143.88.255.1,2,0.0016541481018066406,0.0,1,none,1.4872064551898747E-7,4.77154559315092E-10,0.0,1,N
fe80::1:1,fe80::1:1,ff02::16,8,1350.3999276161194,3840.0,1,none,1.0410445186329123E-6,3.8953554500776005E-4,1.4465552486481792E-9,1
fe80::1:1,fe80::1:1,ff02::1,6,1352.3801817893982,9024.0,1,none,7.436032275949373E-7,3.9010676792688726E-4,3.399404834323221E-9,1
fe80::250:56ff:fe9e:5ad4,fe80::250:56ff:fe9e:5ad4,ff02::16,4,1.2017102241516113,120.0,1,none,4.461619365569624E-7,3.466446032270268E-7,4.52048515202556E-11,1
fe80::250:56ff:fe9e:3924,fe80::250:56ff:fe9e:3924,ff02::16,6,1.599073886871338,120.0,1,none,7.436032275949373E-7,4.6126788464044977E-7,4.52048515202556E-11,1
fe80::250:56ff:fe9e:3924,fe80::250:56ff:fe9e:3924,ff02::2,2,16.311389923095703,48.0,1,none,1.4872064551898747E-7,4.70517365529169E-6,1.808194060810224E-11,1
fe80::6915:8138:f1a4:b49b,fe80::6915:8138:f1a4:b49b,ff02::16,2,1.2880215644836426,160.0,1,none,1.4872064551898747E-7,3.7154192016923097E-7,6.02731353603408E-11,1
fe80::6915:8138:f1a4:b49b,fe80::6915:8138:f1a4:b49b,ff02::2,2,16.00316619873047,0.0,1,none,1.4872064551898747E-7,4.616263626492381E-6,0.0,1
fe80::250:56ff:fe9e:f3ab,fe80::250:56ff:fe9e:f3ab,ff02::16,2,0.0,0.0,1,none,1.4872064551898747E-7,0.0,0.0,1
fe80::250:56ff:fe9e:f3ab,fe80::250:56ff:fe9e:f3ab,ff02::2,2,16.24837017059326,48.0,1,none,1.4872064551898747E-7,4.686995015664073E-6,1.808194060810224E-11,1
143.88.0.18,143.88.0.18,192.36.148.17,348,0.0,0.0,1,none,5.160606399508865E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,199.9.14.201,391,0.0,0.0,1,none,5.800105175240511E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,198.97.190.53,391,0.0,0.0,1,none,5.800105175240511E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,192.112.36.4,377,0.0,0.0,1,none,5.5918962715139286E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,202.12.27.33,387,0.0,0.0,1,none,5.740616917032916E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,192.33.4.12,373,0.0,0.0,1,none,5.532408013306333E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,192.5.5.241,402,0.0,0.0,1,none,5.963697885311397E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,193.0.14.129,392,0.0,0.0,1,none,5.81497723979241E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,199.7.91.13,398,0.0,0.0,1,none,5.9042096271038025E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,199.7.83.42,383,0.0,0.0,1,none,5.681128658825321E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,192.203.230.10,358,0.0,0.0,1,none,5.309327045027853E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,198.41.0.4,366,0.0,0.0,1,none,5.4283035614430427E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,192.58.128.30,351,0.0,0.0,1,none,5.2052225931645614E-5,0.0,0.0,1
143.88.0.18,143.88.0.18,143.88.0.17,2,4.2776923179626465,336.0,1,none,1.4872064551898747E-7,1.2339405344864428E-6,1.2657358425671567E-10,1
143.88.5.10,143.88.5.10,143.88.5.1,108,160.28609681129456,24712.0,1,none,1.5913109070531657E-5,4.623603038010776E-5,9.309185756404636E-9,2
fe80::250:56ff:fe9e:2bcf,fe80::250:56ff:fe9e:2bcf,ff02::16,4,1.303812026977539,240.0,1,none,4.461619365569624E-7,3.760968274138891E-7,9.04097030405112E-11,1
fe80::250:56ff:fe9e:2bcf,fe80::250:56ff:fe9e:2bcf,ff02::2,94,359.55673360824585,96.0,1,none,1.3831020033265833E-5,1.0371751754648582E-4,3.616388121620448E-11,1
